amount,country_mismatch,payment_failed,suspected_fraud_failure,is_fraud
357.78,0,0,0,0
644.73,0,0,0,0
619.92,0,0,0,0
45.36,0,0,0,0
11.29,0,0,0,0
479.01,0,0,0,0
1800.57,0,0,0,1
326.01,0,0,0,0
333.18,0,0,0,0
427.45,0,0,0,0
167.13,0,0,0,0
81.93,0,0,0,0
914.8,0,0,0,0
50.32,0,0,0,0
2437.56,1,0,0,1
375.48,0,0,0,0
95.78,0,0,0,0
812.5,0,0,0,0
109.11,0,0,0,0
203.64,0,0,0,0
320.96,0,0,0,0
882.9,0,1,0,0
70.18,0,0,0,0
53.28,0,0,0,0
1946.44,1,0,0,1
124.34,0,0,0,0
461.12,0,0,0,0
357.08,0,0,0,0
1700.47,1,0,0,1
5.37,0,0,0,0
103.56,0,0,0,0
90.86,0,0,0,0
442.16,0,0,0,0
245.37,0,0,0,0
149.7,0,0,0,0
846.24,0,0,0,0
223.96,0,0,0,0
10.01,0,0,0,0
795.4,0,0,0,0
274.75,0,0,0,0
13.24,0,0,0,0
184.56,0,0,0,0
1020.8,0,0,0,0
350.28,0,0,0,0
13.86,0,0,0,0
82.76,0,0,0,0
237.12,0,0,0,0
260.64,0,0,0,0
1450.01,1,0,0,1
510.2,0,0,0,0
83.19,0,0,0,0
1307.35,1,0,0,1
826.44,0,0,0,0
237.16,0,0,0,0
1087.52,1,0,0,1
194.18,0,0,0,0
231.83,0,0,0,0
1779.63,1,0,0,1
505.05,0,0,0,0
562.74,0,0,0,0
37.64,0,0,0,0
176.28,0,0,0,0
470.2,0,0,0,0
41.4,0,1,0,0
11.98,0,0,0,0
117.47,0,0,0,0
494.56,0,0,0,0
399.68,0,0,0,0
320.37,0,0,0,0
220.65,0,0,0,0
434.1,0,0,0,0
1529.85,1,0,0,1
372.42,0,0,0,0
676.25,0,0,0,0
2158.15,1,0,0,1
2291.13,1,0,0,1
316.58,0,0,0,0
82.2,0,0,0,0
492.76,0,0,0,0
497.82,0,0,0,0
201.34,0,0,0,0
472.35,0,0,0,0
490.84,0,0,0,0
208.12,0,0,0,0
1113.79,1,0,0,1
1498.46,1,0,0,1
171.69,0,0,0,0
795.5,0,0,0,0
178.74,0,0,0,0
1393.44,0,0,0,1
96.22,0,0,0,0
33.21,0,0,0,0
1587.81,1,0,0,1
2219.28,1,0,0,1
127.36,0,0,0,0
291.65,0,0,0,0
202.6,0,0,0,0
1084.04,1,0,0,1
579.1,0,0,0,0
37.67,0,0,0,0
377.94,0,0,0,0
825.2,0,0,0,0
440.6,0,1,0,0
475.3,0,0,0,0
141.95,0,0,0,0
97.95,0,0,0,0
388.04,0,0,0,0
710.56,0,0,0,0
92.54,0,0,0,0
513.7,0,0,0,0
248.06,0,0,0,0
737.7,0,0,0,0
263.44,0,0,0,0
788.65,0,0,0,0
990.16,0,0,0,0
137.32,0,0,0,0
352.9,0,0,0,0
437.76,0,0,0,0
704.7,0,0,0,0
2281.61,0,0,0,1
532.56,0,0,0,0
1041.9,0,0,0,0
1076.55,0,0,0,0
1116.05,0,0,0,0
305.56,0,0,0,0
349.0,0,0,0,0
1205.05,0,0,0,0
871.12,0,0,0,0
141.84,0,0,0,0
106.94,0,0,0,0
132.07,0,0,0,0
194.46,0,0,0,0
96.95,0,0,0,0
89.84,0,0,0,0
157.91,0,0,0,0
321.46,0,0,0,0
1579.7,0,0,0,1
1652.37,1,0,0,1
1066.5,0,0,0,0
132.7,0,0,0,0
713.0,0,0,0,0
864.8,0,0,0,0
452.73,0,0,0,0
1272.18,1,0,0,1
2403.25,1,0,0,1
991.68,0,0,0,0
1037.0,0,0,0,0
1238.25,0,0,0,0
345.24,0,0,0,0
2191.54,1,0,0,1
2494.85,0,0,0,1
175.75,0,0,0,0
336.92,0,0,0,0
266.26,0,0,0,0
720.18,0,0,0,0
97.47,0,0,0,0
475.25,0,0,0,0
5.48,0,1,0,0
1140.86,1,0,0,1
430.84,0,0,0,0
555.75,0,0,0,0
53.6,0,0,0,0
814.16,0,0,0,0
59.31,0,0,0,0
293.42,0,0,0,0
271.2,0,0,0,0
346.9,0,0,0,0
621.64,0,0,0,0
393.54,0,0,0,0
447.36,0,0,0,0
187.32,0,0,0,0
2140.21,1,0,0,1
288.65,0,0,0,0
22.11,0,0,0,0
773.05,0,1,0,0
73.74,0,1,0,0
24.08,0,0,0,0
712.17,0,0,0,0
130.41,0,0,0,0
1164.3,0,0,0,0
894.15,0,0,0,0
724.85,0,0,0,0
398.16,0,0,0,0
894.6,0,0,0,0
188.86,0,0,0,0
186.69,0,0,0,0
238.3,0,0,0,0
341.3,0,0,0,0
173.84,0,0,0,0
461.36,0,0,0,0
468.7,0,0,0,0
490.76,0,0,0,0
197.45,0,0,0,0
494.4,0,0,0,0
418.59,0,0,0,0
73.04,0,0,0,0
2308.18,1,0,0,1
131.92,0,0,0,0
1650.74,1,0,0,1
525.15,0,0,0,0
450.75,0,0,0,0
309.76,0,0,0,0
453.6,0,0,0,0
194.4,0,0,0,0
92.12,0,0,0,0
185.31,0,0,0,0
2033.39,1,0,0,1
303.18,0,0,0,0
585.54,0,0,0,0
238.86,0,0,0,0
630.15,0,0,0,0
136.76,0,1,1,1
189.6,0,0,0,0
257.96,0,0,0,0
381.92,0,0,0,0
87.49,0,0,0,0
592.12,0,0,0,0
466.12,0,0,0,0
348.45,0,0,0,0
1989.3,1,0,0,1
47.02,0,0,0,0
316.9,0,0,0,0
250.64,0,0,0,0
787.55,0,0,0,0
579.3,0,0,0,0
1671.28,1,0,0,1
226.32,0,0,0,0
188.79,0,0,0,0
127.36,0,0,0,0
216.02,0,0,0,0
125.16,0,0,0,0
230.45,0,0,0,0
1246.4,0,0,0,0
245.34,0,0,0,0
173.18,0,1,0,0
74.76,0,1,0,0
133.68,0,0,0,0
624.95,0,0,0,0
897.45,0,0,0,0
225.77,0,0,0,0
1107.15,0,0,0,0
221.16,0,0,0,0
132.34,0,0,0,0
1067.79,1,0,0,1
14.96,0,0,0,0
90.21,0,0,0,0
174.92,0,0,0,0
174.29,0,0,0,0
41.5,0,0,0,0
172.89,0,0,0,0
418.45,0,0,0,0
287.31,0,0,0,0
652.12,0,0,0,0
2287.98,1,0,0,1
118.3,0,0,0,0
1017.35,0,0,0,0
71.76,0,0,0,0
117.56,0,0,0,0
608.61,0,0,0,0
282.85,0,1,0,0
359.46,0,0,0,0
79.2,0,0,0,0
967.92,0,0,0,0
134.5,0,0,0,0
187.59,0,1,0,0
155.18,0,0,0,0
200.14,0,0,0,0
379.48,0,0,0,0
2286.53,1,0,0,1
370.0,0,0,0,0
622.23,0,0,0,0
188.84,0,0,0,0
662.04,0,0,0,0
16.93,0,0,0,0
798.44,0,0,0,0
239.15,0,0,0,0
438.68,0,0,0,0
270.8,0,0,0,0
94.91,0,0,0,0
753.7,0,0,0,0
2391.3,0,0,0,1
2177.68,1,0,0,1
202.16,0,0,0,0
1833.01,0,0,0,1
749.05,0,0,0,0
1105.65,0,0,0,0
548.58,0,0,0,0
1098.07,1,0,0,1
515.76,0,0,0,0
370.95,0,0,0,0
488.02,0,0,0,0
1225.8,0,0,0,0
239.09,0,0,0,0
893.3,0,0,0,0
980.35,0,0,0,0
96.47,0,0,0,0
484.96,0,0,0,0
123.2,0,0,0,0
535.68,0,0,0,0
150.36,0,0,0,0
40.0,0,0,0,0
394.96,0,0,0,0
65.41,0,0,0,0
356.48,0,0,0,0
356.64,0,0,0,0
524.56,0,0,0,0
254.19,0,0,0,0
36.78,0,0,0,0
654.63,0,0,0,0
143.97,0,0,0,0
131.32,0,0,0,0
35.43,0,0,0,0
170.9,0,0,0,0
636.75,0,0,0,0
383.5,0,0,0,0
497.52,0,0,0,0
418.44,0,0,0,0
130.36,0,0,0,0
816.44,0,1,0,0
442.9,0,0,0,0
220.14,0,0,0,0
2277.75,0,0,0,1
690.51,0,0,0,0
2381.5,1,0,0,1
110.3,0,0,0,0
1698.53,1,0,0,1
77.53,0,0,0,0
883.08,0,0,0,0
95.02,0,0,0,0
159.83,0,1,0,0
134.28,0,0,0,0
578.43,0,0,0,0
1146.9,0,0,0,0
152.24,0,0,0,0
1544.71,1,0,0,1
1883.45,1,0,0,1
1491.33,1,0,0,1
458.2,0,0,0,0
390.15,0,1,0,0
774.65,0,0,0,0
588.03,0,0,0,0
1093.49,1,0,0,1
742.76,0,0,0,0
199.72,0,0,0,0
935.75,0,0,0,0
1930.78,1,0,0,1
779.15,0,0,0,0
521.36,0,0,0,0
201.7,0,0,0,0
2450.84,1,0,0,1
140.4,0,0,0,0
13.23,0,0,0,0
409.14,0,0,0,0
484.44,0,0,0,0
556.29,0,0,0,0
757.76,0,1,0,0
1561.99,0,0,0,1
381.28,0,1,0,0
116.24,0,0,0,0
453.24,0,0,0,0
386.79,0,0,0,0
22.1,0,0,0,0
1287.82,1,0,0,1
36.15,0,0,0,0
604.35,0,0,0,0
430.12,0,1,0,0
430.2,0,0,0,0
209.54,0,1,0,0
571.17,0,0,0,0
1669.71,1,0,0,1
819.16,0,0,0,0
1113.01,1,0,0,1
766.5,0,0,0,0
727.5,0,0,0,0
381.28,0,0,0,0
13.17,0,0,0,0
118.74,0,0,0,0
141.38,0,0,0,0
411.28,0,0,0,0
708.96,0,0,0,0
19.1,0,0,0,0
663.85,0,1,1,1
18.07,0,0,0,0
621.24,0,0,0,0
64.24,0,0,0,0
595.92,0,0,0,0
978.35,0,0,0,0
563.7,0,0,0,0
122.16,0,0,0,0
397.7,0,0,0,0
716.43,0,0,0,0
289.06,0,0,0,0
2220.66,1,0,0,1
160.62,0,0,0,0
209.25,0,0,0,0
337.1,0,0,0,0
1058.0,0,0,0,0
268.32,0,0,0,0
449.0,0,0,0,0
75.0,0,0,0,0
81.92,0,0,0,0
205.28,0,0,0,0
712.71,0,0,0,0
274.82,0,0,0,0
1760.71,0,0,0,1
162.2,0,0,0,0
115.74,0,0,0,0
636.12,0,0,0,0
246.42,0,0,0,0
1512.61,1,0,0,1
651.24,0,0,0,0
135.68,0,0,0,0
164.41,0,0,0,0
1358.52,1,0,0,1
150.12,0,0,0,0
473.28,0,0,0,0
108.72,0,0,0,0
952.6,0,0,0,0
221.89,0,0,0,0
181.8,0,0,0,0
246.05,0,0,0,0
61.0,0,0,0,0
119.6,0,0,0,0
560.7,0,0,0,0
31.72,0,0,0,0
277.38,0,0,0,0
638.44,0,0,0,0
45.59,0,0,0,0
1818.23,1,0,0,1
989.64,0,0,0,0
163.53,0,0,0,0
611.36,0,0,0,0
222.96,0,0,0,0
481.92,0,0,0,0
1959.89,1,0,0,1
438.7,0,0,0,0
335.1,0,0,0,0
1931.67,1,0,0,1
127.78,0,0,0,0
1465.08,1,0,0,1
278.98,0,0,0,0
409.1,0,0,0,0
221.04,0,0,0,0
227.79,0,0,0,0
165.95,0,0,0,0
103.26,0,0,0,0
1530.22,1,0,0,1
357.36,0,0,0,0
217.68,0,0,0,0
112.28,0,1,0,0
911.35,0,0,0,0
303.94,0,0,0,0
191.04,0,0,0,0
73.72,0,0,0,0
137.0,0,0,0,0
366.45,0,0,0,0
2166.16,1,0,0,1
47.72,0,0,0,0
1037.55,0,0,0,0
584.91,0,0,0,0
220.05,0,1,0,0
669.69,0,0,0,0
20.48,0,0,0,0
546.6,0,1,0,0
374.8,0,0,0,0
176.1,0,0,0,0
244.62,0,0,0,0
1334.78,1,0,0,1
2262.26,0,0,0,1
2360.68,1,0,0,1
2156.9,1,0,0,1
672.16,0,0,0,0
175.8,0,1,0,0
1379.26,1,0,0,1
795.52,0,0,0,0
1290.06,0,0,0,1
29.32,0,0,0,0
1416.96,1,0,0,1
2468.96,1,0,0,1
1281.77,1,0,0,1
853.24,0,0,0,0
116.0,0,0,0,0
138.97,0,0,0,0
2145.55,1,0,0,1
244.26,0,0,0,0
239.75,0,0,0,0
341.0,0,0,0,0
1172.3,0,0,0,0
665.68,0,1,0,0
1219.55,0,0,0,0
460.28,0,0,0,0
181.22,0,0,0,0
249.72,0,0,0,0
102.95,0,0,0,0
1048.56,1,0,0,1
206.61,0,0,0,0
171.96,0,0,0,0
205.65,0,0,0,0
65.1,0,0,0,0
218.88,0,0,0,0
1362.57,1,0,0,1
1946.75,0,0,0,1
641.49,0,0,0,0
1783.45,1,0,0,1
422.32,0,0,0,0
554.16,0,0,0,0
194.0,0,0,0,0
230.7,0,0,0,0
710.79,0,0,0,0
21.73,0,0,0,0
247.0,0,0,0,0
771.8,0,0,0,0
1440.03,0,0,0,1
2382.28,0,0,0,1
1809.85,1,0,0,1
484.4,0,0,0,0
2024.26,0,0,0,1
624.95,0,0,0,0
592.7,0,0,0,0
1675.43,1,0,0,1
656.07,0,0,0,0
12.57,0,1,0,0
1196.05,0,0,0,0
121.67,0,0,0,0
1712.01,0,0,0,1
352.12,0,0,0,0
199.06,0,0,0,0
325.78,0,0,0,0
169.74,0,0,0,0
1137.75,0,0,0,0
315.52,0,0,0,0
349.38,0,0,0,0
926.65,0,0,0,0
1221.15,0,0,0,0
1628.15,1,0,0,1
1162.1,0,0,0,0
40.96,0,0,0,0
415.02,0,0,0,0
167.9,0,0,0,0
670.2,0,0,0,0
141.04,0,0,0,0
75.09,0,0,0,0
217.62,0,0,0,0
381.28,0,1,0,0
133.14,0,0,0,0
10.02,0,0,0,0
1248.6,0,0,0,0
1095.75,0,0,0,0
85.41,0,0,0,0
234.75,0,0,0,0
988.55,0,0,0,0
669.04,0,0,0,0
1254.58,1,0,0,1
334.56,0,0,0,0
2092.86,0,0,0,1
54.81,0,0,0,0
127.64,0,0,0,0
1222.49,0,0,0,1
804.6,0,0,0,0
286.38,0,0,0,0
118.5,0,0,0,0
482.58,0,0,0,0
121.96,0,0,0,0
2350.45,1,0,0,1
214.32,0,0,0,0
1173.38,1,0,0,1
422.7,0,0,0,0
339.51,0,0,0,0
644.19,0,0,0,0
175.8,0,0,0,0
361.84,0,0,0,0
773.76,0,0,0,0
786.25,0,0,0,0
1185.15,0,0,0,0
951.4,0,0,0,0
61.52,0,0,0,0
434.64,0,0,0,0
2431.43,1,0,0,1
332.43,0,1,0,0
293.4,0,0,0,0
1456.43,1,0,0,1
116.34,0,0,0,0
93.54,0,0,0,0
28.11,0,0,0,0
456.54,0,0,0,0
301.3,0,0,0,0
19.42,0,0,0,0
460.8,0,0,0,0
68.78,0,0,0,0
2455.07,0,0,0,1
814.8,0,0,0,0
972.16,0,0,0,0
12.26,0,1,0,0
85.4,0,0,0,0
23.74,0,0,0,0
112.62,0,0,0,0
1013.1,0,0,0,0
1956.63,1,0,0,1
1645.18,1,0,0,1
375.4,0,0,0,0
381.14,0,0,0,0
641.15,0,1,0,0
78.92,0,0,0,0
32.49,0,0,0,0
188.44,0,0,0,0
1582.41,1,0,0,1
705.28,0,0,0,0
180.77,0,0,0,0
1091.57,1,0,0,1
316.71,0,1,1,1
311.45,0,0,0,0
516.87,0,0,0,0
86.16,0,0,0,0
461.35,0,1,1,1
586.2,0,0,0,0
249.24,0,0,0,0
164.73,0,0,0,0
169.79,0,0,0,0
801.12,0,0,0,0
107.72,0,0,0,0
70.12,0,0,0,0
61.45,0,0,0,0
1578.51,1,0,0,1
272.34,0,0,0,0
625.29,0,0,0,0
639.48,0,0,0,0
163.01,0,0,0,0
449.31,0,0,0,0
2456.92,1,0,0,1
483.44,0,0,0,0
1166.8,0,0,0,0
411.12,0,0,0,0
292.44,0,0,0,0
24.04,0,0,0,0
877.32,0,0,0,0
117.7,0,0,0,0
18.05,0,0,0,0
204.83,0,0,0,0
172.56,0,0,0,0
121.57,0,0,0,0
482.72,0,0,0,0
579.24,0,0,0,0
224.54,0,0,0,0
226.04,0,1,0,0
224.5,0,0,0,0
459.76,0,0,0,0
785.52,0,0,0,0
1054.8,0,0,0,0
498.84,0,0,0,0
467.92,0,0,0,0
1860.72,1,0,0,1
1104.9,0,0,0,0
1067.95,0,0,0,0
97.56,0,0,0,0
1986.53,1,0,0,1
958.6,0,0,0,0
107.5,0,0,0,0
420.15,0,0,0,0
2101.02,1,0,0,1
926.44,0,0,0,0
942.35,0,1,0,0
345.64,0,0,0,0
674.0,0,0,0,0
109.5,0,0,0,0
157.36,0,0,0,0
37.35,0,1,0,0
50.65,0,0,0,0
710.37,0,0,0,0
288.56,0,0,0,0
316.59,0,0,0,0
231.28,0,0,0,0
348.34,0,0,0,0
1460.48,1,0,0,1
399.64,0,0,0,0
97.04,0,0,0,0
699.96,0,0,0,0
254.12,0,0,0,0
1192.7,0,0,0,0
198.54,0,0,0,0
1755.44,1,0,0,1
2352.08,1,0,0,1
144.07,0,0,0,0
25.18,0,0,0,0
899.5,0,0,0,0
200.21,0,0,0,0
246.72,0,0,0,0
377.36,0,0,0,0
203.46,0,0,0,0
22.56,0,0,0,0
53.32,0,0,0,0
936.76,0,0,0,0
847.45,0,0,0,0
844.0,0,0,0,0
13.08,0,0,0,0
498.18,0,0,0,0
209.93,0,0,0,0
174.1,0,0,0,0
87.59,0,0,0,0
321.1,0,0,0,0
1762.42,1,0,0,1
909.32,0,0,0,0
926.35,0,0,0,0
866.75,0,0,0,0
133.62,0,0,0,0
1901.61,0,0,0,1
2496.03,1,0,0,1
474.44,0,0,0,0
764.8,0,0,0,0
102.48,0,1,0,0
473.48,0,0,0,0
1990.98,0,0,0,1
423.6,0,0,0,0
480.1,0,0,0,0
497.55,0,0,0,0
13.75,0,0,0,0
1920.42,1,0,0,1
325.82,0,0,0,0
55.89,0,0,0,0
242.17,0,0,0,0
2348.48,1,0,0,1
492.96,0,0,0,0
288.6,0,0,0,0
188.9,0,0,0,0
234.9,0,0,0,0
886.05,0,0,0,0
611.6,0,0,0,0
887.45,0,0,0,0
117.98,0,0,0,0
192.5,0,0,0,0
393.75,0,0,0,0
380.19,0,0,0,0
48.13,0,0,0,0
155.88,0,0,0,0
834.5,0,0,0,0
507.04,0,0,0,0
916.8,0,0,0,0
1495.04,1,0,0,1
1211.84,0,0,0,1
2085.6,1,0,0,1
166.92,0,0,0,0
1198.0,0,0,0,0
216.21,0,0,0,0
39.96,0,0,0,0
77.97,0,1,0,0
1153.55,0,0,0,0
2423.0,1,0,0,1
2202.04,1,0,0,1
254.68,0,1,0,0
829.0,0,0,0,0
2193.17,1,0,0,1
34.57,0,0,0,0
149.68,0,0,0,0
33.32,0,0,0,0
2131.93,1,0,0,1
1056.87,1,0,0,1
1500.8,1,0,0,1
49.84,0,0,0,0
479.0,0,0,0,0
1760.59,1,0,0,1
23.79,0,0,0,0
239.85,0,0,0,0
495.1,0,0,0,0
265.64,0,1,0,0
968.5,0,0,0,0
1958.94,1,0,0,1
174.84,0,0,0,0
412.74,0,0,0,0
581.46,0,0,0,0
317.72,0,1,0,0
361.08,0,0,0,0
22.96,0,0,0,0
334.56,0,0,0,0
39.76,0,0,0,0
201.61,0,0,0,0
24.52,0,0,0,0
114.9,0,0,0,0
201.89,0,0,0,0
47.95,0,0,0,0
243.44,0,0,0,0
11.84,0,0,0,0
1677.74,1,0,0,1
240.24,0,0,0,0
621.93,0,0,0,0
572.08,0,0,0,0
301.11,0,0,0,0
275.44,0,0,0,0
82.19,0,0,0,0
310.48,0,0,0,0
48.56,0,0,0,0
747.48,0,0,0,0
1235.05,0,0,0,0
927.6,0,0,0,0
105.54,0,0,0,0
539.04,0,1,0,0
502.3,0,0,0,0
75.3,0,0,0,0
202.8,0,0,0,0
509.08,0,0,0,0
59.1,0,0,0,0
927.04,0,0,0,0
109.76,0,0,0,0
364.23,0,0,0,0
569.5,0,0,0,0
1178.4,0,0,0,0
2498.69,1,0,0,1
596.44,0,1,0,0
1424.17,1,0,0,1
982.25,0,0,0,0
363.69,0,0,0,0
709.55,0,0,0,0
404.6,0,0,0,0
135.34,0,0,0,0
651.55,0,0,0,0
101.96,0,0,0,0
27.1,0,0,0,0
2141.75,1,0,0,1
320.98,0,0,0,0
1732.99,1,0,0,1
241.83,0,0,0,0
2216.33,1,0,0,1
22.5,0,0,0,0
190.17,0,0,0,0
1414.42,1,0,0,1
277.42,0,0,0,0
2378.28,1,0,0,1
788.72,0,0,0,0
125.15,0,0,0,0
918.8,0,0,0,0
644.72,0,0,0,0
384.7,0,0,0,0
1996.57,1,0,0,1
518.01,0,0,0,0
2306.36,0,0,0,1
394.6,0,0,0,0
139.95,0,0,0,0
349.06,0,1,0,0
115.9,0,0,0,0
728.1,0,0,0,0
2170.68,1,0,0,1
136.44,0,1,0,0
2380.11,1,0,0,1
1060.9,0,0,0,0
182.2,0,0,0,0
287.58,0,0,0,0
339.5,0,1,0,0
1184.73,1,0,0,1
160.8,0,0,0,0
1799.67,1,0,0,1
257.68,0,0,0,0
2317.37,1,0,0,1
60.87,0,0,0,0
95.24,0,0,0,0
128.68,0,0,0,0
240.34,0,0,0,0
353.67,0,0,0,0
29.13,0,0,0,0
244.14,0,0,0,0
304.8,0,0,0,0
47.02,0,0,0,0
69.93,0,0,0,0
87.23,0,0,0,0
600.6,0,0,0,0
222.45,0,0,0,0
1242.95,0,0,0,0
1061.97,1,0,0,1
50.6,0,0,0,0
1027.5,0,0,0,0
375.22,0,0,0,0
698.31,0,0,0,0
616.95,0,0,0,0
510.4,0,0,0,0
596.24,0,0,0,0
472.32,0,0,0,0
1568.83,1,0,0,1
110.48,0,0,0,0
522.51,0,0,0,0
339.6,0,0,0,0
196.36,0,0,0,0
318.15,0,0,0,0
679.47,0,0,0,0
132.54,0,0,0,0
512.55,0,0,0,0
1160.01,1,0,0,1
971.32,0,0,0,0
923.1,0,1,0,0
61.48,0,0,0,0
420.16,0,0,0,0
257.55,0,0,0,0
426.8,0,1,0,0
115.88,0,0,0,0
91.17,0,0,0,0
2041.78,1,0,0,1
221.58,0,0,0,0
380.49,0,0,0,0
172.95,0,0,0,0
506.24,0,0,0,0
47.46,0,0,0,0
213.36,0,0,0,0
95.82,0,0,0,0
132.21,0,0,0,0
873.3,0,0,0,0
53.06,0,0,0,0
989.28,0,0,0,0
145.57,0,0,0,0
912.76,0,0,0,0
1060.25,0,1,0,0
670.2,0,0,0,0
418.2,0,0,0,0
457.12,0,0,0,0
112.43,0,0,0,0
396.16,0,0,0,0
62.98,0,0,0,0
67.11,0,0,0,0
671.08,0,0,0,0
1492.91,1,0,0,1
2341.56,1,0,0,1
160.33,0,0,0,0
242.86,0,0,0,0
1078.7,0,0,0,0
1004.65,0,0,0,0
40.96,0,0,0,0
2348.35,0,0,0,1
12.88,0,0,0,0
149.6,0,0,0,0
372.26,0,0,0,0
604.08,0,0,0,0
1423.58,1,0,0,1
910.5,0,0,0,0
122.84,0,0,0,0
339.16,0,0,0,0
111.17,0,0,0,0
388.56,0,0,0,0
80.7,0,0,0,0
1940.46,1,0,0,1
752.48,0,0,0,0
231.92,0,0,0,0
25.92,0,0,0,0
71.72,0,0,0,0
1275.71,1,0,0,1
31.72,0,0,0,0
157.3,0,0,0,0
104.78,0,0,0,0
269.4,0,0,0,0
2331.52,0,0,0,1
684.55,0,0,0,0
648.39,0,0,0,0
871.36,0,1,0,0
525.63,0,0,0,0
199.74,0,0,0,0
330.82,0,0,0,0
152.7,0,0,0,0
24.68,0,0,0,0
329.07,0,0,0,0
301.29,0,0,0,0
99.6,0,0,0,0
82.8,0,1,0,0
214.18,0,0,0,0
282.26,0,1,1,1
55.88,0,0,0,0
2312.64,1,0,0,1
318.32,0,0,0,0
337.15,0,0,0,0
663.85,0,0,0,0
554.05,0,0,0,0
206.91,0,0,0,0
12.84,0,0,0,0
369.92,0,0,0,0
426.8,0,0,0,0
56.5,0,1,0,0
772.7,0,0,0,0
381.56,0,0,0,0
415.98,0,0,0,0
465.8,0,0,0,0
476.52,0,0,0,0
325.11,0,0,0,0
1544.98,1,0,0,1
385.44,0,0,0,0
199.2,0,0,0,0
108.32,0,0,0,0
83.92,0,0,0,0
61.48,0,0,0,0
264.87,0,0,0,0
180.87,0,0,0,0
431.5,0,0,0,0
239.99,0,0,0,0
1437.17,1,0,0,1
222.34,0,0,0,0
284.68,0,0,0,0
205.8,0,0,0,0
182.16,0,0,0,0
12.93,0,0,0,0
23.22,0,0,0,0
31.16,0,0,0,0
398.36,0,0,0,0
723.72,0,0,0,0
141.75,0,0,0,0
938.84,0,0,0,0
92.8,0,0,0,0
350.85,0,0,0,0
207.19,0,0,0,0
1832.4,1,0,0,1
322.98,0,0,0,0
348.86,0,1,0,0
241.2,0,0,0,0
1094.56,1,0,0,1
723.87,0,0,0,0
122.28,0,0,0,0
1177.5,0,0,0,0
255.68,0,0,0,0
841.7,0,0,0,0
39.33,0,0,0,0
382.32,0,1,0,0
933.04,0,0,0,0
269.85,0,0,0,0
87.8,0,0,0,0
790.72,0,0,0,0
71.54,0,0,0,0
281.0,0,0,0,0
338.14,0,0,0,0
70.05,0,0,0,0
411.96,0,0,0,0
537.57,0,0,0,0
134.8,0,0,0,0
692.07,0,0,0,0
874.64,0,0,0,0
1044.44,0,0,0,1
168.81,0,0,0,0
2154.71,1,0,0,1
183.64,0,0,0,0
1167.7,0,0,0,0
2443.28,1,0,0,1
310.76,0,0,0,0
125.54,0,0,0,0
683.8,0,0,0,0
164.84,0,0,0,0
203.16,0,0,0,0
963.32,0,0,0,0
109.72,0,0,0,0
201.46,0,0,0,0
180.06,0,0,0,0
51.18,0,0,0,0
2287.18,1,0,0,1
570.0,0,0,0,0
328.52,0,0,0,0
367.85,0,0,0,0
236.14,0,0,0,0
222.83,0,0,0,0
156.08,0,0,0,0
311.76,0,0,0,0
521.34,0,0,0,0
854.15,0,0,0,0
1437.05,0,0,0,1
490.56,0,0,0,0
673.84,0,0,0,0
972.52,0,0,0,0
542.65,0,0,0,0
203.55,0,0,0,0
109.07,0,0,0,0
37.22,0,0,0,0
372.21,0,0,0,0
1100.05,0,0,0,0
2493.91,1,0,0,1
209.2,0,0,0,0
2103.98,1,0,0,1
32.92,0,0,0,0
26.74,0,0,0,0
1183.0,0,1,1,1
1041.5,0,0,0,0
458.16,0,0,0,0
94.26,0,0,0,0
7.67,0,0,0,0
38.73,0,0,0,0
220.56,0,0,0,0
811.84,0,0,0,0
25.35,0,0,0,0
1262.92,1,0,0,1
1530.67,1,0,0,1
293.37,0,0,0,0
406.71,0,0,0,0
289.24,0,0,0,0
45.56,0,0,0,0
648.24,0,0,0,0
136.44,0,0,0,0
75.04,0,0,0,0
496.2,0,0,0,0
140.53,0,0,0,0
1239.05,0,0,0,0
313.56,0,0,0,0
159.38,0,0,0,0
78.52,0,0,0,0
743.2,0,0,0,0
751.96,0,0,0,0
1780.14,1,0,0,1
889.08,0,0,0,0
70.2,0,0,0,0
16.4,0,0,0,0
102.72,0,0,0,0
123.88,0,0,0,0
1153.45,0,0,0,0
69.51,0,0,0,0
422.88,0,0,0,0
637.8,0,0,0,0
2410.4,1,0,0,1
407.9,0,0,0,0
98.88,0,0,0,0
46.36,0,0,0,0
198.6,0,0,0,0
109.82,0,0,0,0
211.51,0,0,0,0
470.96,0,1,0,0
70.1,0,0,0,0
51.6,0,0,0,0
784.08,0,0,0,0
81.15,0,0,0,0
135.46,0,0,0,0
196.02,0,0,0,0
258.52,0,1,0,0
356.5,0,0,0,0
2347.59,1,0,0,1
778.04,0,0,0,0
606.35,0,0,0,0
732.05,0,0,0,0
351.12,0,0,0,0
693.8,0,0,0,0
222.25,0,0,0,0
964.32,0,0,0,0
1476.72,1,0,0,1
95.16,0,0,0,0
146.06,0,0,0,0
170.19,0,0,0,0
45.5,0,0,0,0
252.86,0,0,0,0
342.1,0,0,0,0
163.71,0,0,0,0
194.91,0,0,0,0
655.02,0,0,0,0
723.35,0,0,0,0
148.74,0,0,0,0
2448.13,1,0,0,1
358.92,0,0,0,0
348.86,0,0,0,0
628.5,0,0,0,0
2112.34,1,0,0,1
1058.16,1,0,0,1
81.66,0,0,0,0
62.4,0,1,0,0
