payment_id,order_id,payment_method,amount,payment_date
3788,3788,PayPal,15351.29,2025-08-24 05:47:56.194449
3789,3789,Debit Card,14224.76,2026-02-26 00:50:52.073607
3790,3790,PayPal,5520.96,2025-08-09 18:10:09.647674
3791,3791,Debit Card,871.54,2026-02-07 15:48:46.068760
3792,3792,Apple Pay,6022.69,2026-01-03 08:21:39.975853
3793,3793,Debit Card,9757.77,2026-06-19 02:54:11.685026
3794,3794,Debit Card,10529.24,2025-11-21 13:58:27.925741
3795,3795,Apple Pay,7754.93,2025-11-11 23:24:43.730040
3796,3796,Debit Card,5927.38,2025-10-08 13:20:50.002090
3797,3797,Google Pay,6168.76,2026-05-12 03:53:00.056149
3798,3798,Google Pay,8196.45,2026-05-16 18:15:34.877380
3799,3799,PayPal,13174.82,2026-07-20 00:25:07.445493
3800,3800,Debit Card,8811.7,2026-02-20 16:11:48.681223
3801,3801,Apple Pay,11821.43,2025-09-07 11:54:11.990604
3802,3802,PayPal,7439.95,2026-01-16 16:37:04.214617
3803,3803,Google Pay,4608.67,2026-03-19 10:01:09.229353
3804,3804,Apple Pay,12536.09,2026-06-21 11:51:19.677566
3805,3805,Google Pay,3525.54,2026-06-24 16:57:13.534317
3806,3806,Debit Card,3022.02,2025-11-22 08:08:48.271858
3807,3807,Credit Card,11526.94,2026-04-11 05:46:26.207666
3808,3808,Google Pay,11540.44,2026-01-06 07:27:31.122484
3809,3809,Apple Pay,10222.42,2025-10-23 18:46:01.993104
3810,3810,Google Pay,3539.25,2026-01-07 12:51:16.368077
3811,3811,Credit Card,9912.65,2026-05-09 09:32:56.764682
3812,3812,Debit Card,3888.84,2025-12-07 08:39:08.578829
3813,3813,Debit Card,1113.22,2025-08-19 18:14:04.671940
3814,3814,Debit Card,10848.14,2025-09-11 17:33:16.044060
3815,3815,Apple Pay,10186.3,2025-10-08 17:45:35.960187
3816,3816,Google Pay,5155.97,2026-03-01 10:26:59.499027
3817,3817,Debit Card,12633.44,2025-09-06 06:32:57.149939
3818,3818,Credit Card,7716.76,2026-07-15 14:26:41.705607
3819,3819,PayPal,10620.0,2026-02-01 15:12:25.964480
3820,3820,Debit Card,6337.86,2025-08-20 06:10:19.653322
3821,3821,Debit Card,8600.2,2025-09-13 03:21:57.619746
3822,3822,Apple Pay,4375.01,2026-05-10 14:50:01.815507
3823,3823,Debit Card,5094.72,2026-03-08 20:37:44.205247
3824,3824,Debit Card,3361.45,2025-09-26 18:25:47.012937
3825,3825,Debit Card,13147.31,2025-11-13 18:10:51.675984
3826,3826,Google Pay,2203.19,2025-08-10 03:14:50.632412
3827,3827,PayPal,2068.03,2025-08-04 04:44:28.612165
3828,3828,Google Pay,3775.93,2026-06-19 21:01:54.193235
3829,3829,Credit Card,16661.94,2026-04-09 03:03:34.303013
3830,3830,PayPal,10785.9,2026-02-24 02:52:45.353624
3831,3831,Credit Card,14240.89,2026-07-27 17:11:48.616248
3832,3832,PayPal,15129.48,2025-09-22 21:00:02.575567
3833,3833,Credit Card,3983.9,2026-04-13 18:24:40.047827
3834,3834,PayPal,9189.53,2025-10-12 07:42:16.343484
3835,3835,Credit Card,11697.07,2025-11-14 20:40:52.201288
3836,3836,Google Pay,7770.28,2026-06-25 02:17:17.744582
3837,3837,PayPal,4504.19,2026-06-07 04:41:03.564301
3838,3838,Debit Card,4303.23,2026-01-31 16:20:25.553973
3839,3839,PayPal,8009.51,2025-11-01 09:10:05.696693
3840,3840,PayPal,3133.09,2026-06-03 00:15:05.564796
3841,3841,Apple Pay,13370.82,2026-03-11 21:48:35.619970
3842,3842,Google Pay,19916.97,2026-02-10 15:21:05.256934
3843,3843,PayPal,5658.65,2025-09-23 04:03:05.876228
3844,3844,Credit Card,6265.71,2026-05-01 15:56:56.172651
3845,3845,Credit Card,6543.53,2025-10-27 03:29:08.965915
3846,3846,Google Pay,22064.1,2025-11-25 13:53:07.123125
3847,3847,Credit Card,5825.88,2026-05-30 03:17:22.846234
3848,3848,PayPal,8762.25,2026-05-11 13:35:02.753400
3849,3849,Google Pay,11441.23,2025-09-06 06:15:52.396734
3850,3850,Credit Card,1007.34,2026-02-15 12:45:15.631329
3851,3851,Google Pay,1595.02,2025-12-14 07:03:44.818133
3852,3852,Apple Pay,9654.87,2026-06-03 03:41:50.108839
3853,3853,Apple Pay,9378.87,2026-05-25 11:08:46.471288
3854,3854,Debit Card,271.86,2025-12-07 02:45:19.517516
3855,3855,Google Pay,7988.91,2026-01-22 23:56:16.597365
3856,3856,Debit Card,6210.96,2025-10-07 03:30:05.911223
3857,3857,Apple Pay,4793.42,2026-03-12 02:41:23.602312
3858,3858,PayPal,3127.9,2025-12-09 06:02:07.974724
3859,3859,Apple Pay,3567.23,2026-07-16 18:43:28.896526
3860,3860,Google Pay,3494.83,2026-01-13 01:45:08.742676
3861,3861,PayPal,4059.08,2026-01-02 12:47:05.646928
3862,3862,PayPal,8775.36,2026-04-29 02:01:07.855842
3863,3863,PayPal,3882.12,2025-09-27 00:05:37.720530
3864,3864,Google Pay,175.4,2025-10-10 22:20:37.888687
3865,3865,Google Pay,4059.08,2026-06-02 01:38:46.053267
3866,3866,Apple Pay,2065.54,2026-01-31 18:33:15.678392
3867,3867,PayPal,6677.97,2026-05-23 16:30:25.821079
3868,3868,Credit Card,1447.41,2026-01-09 01:49:01.629323
3869,3869,PayPal,2534.5,2026-03-01 10:50:54.983386
3870,3870,Debit Card,9251.33,2026-03-25 17:42:06.931757
3871,3871,Google Pay,5995.76,2026-07-04 23:27:43.343099
3872,3872,PayPal,938.54,2026-03-21 06:33:48.108315
3873,3873,Apple Pay,2614.62,2026-02-16 23:23:08.746235
3874,3874,Google Pay,6134.58,2026-01-26 10:29:50.582483
3875,3875,Apple Pay,7537.84,2026-05-14 07:17:42.745089
3876,3876,Debit Card,236.66,2026-03-06 16:49:26.330618
3877,3877,PayPal,5344.36,2026-01-06 02:08:13.550660
3878,3878,Credit Card,15943.64,2026-01-28 18:53:46.891800
3879,3879,Google Pay,2614.62,2026-07-29 09:09:38.489655
3880,3880,Apple Pay,11440.05,2026-03-30 07:26:28.287872
3881,3881,Google Pay,13855.04,2026-04-24 16:21:04.486820
3882,3882,Debit Card,5250.57,2025-12-04 15:34:53.077313
3883,3883,Google Pay,6149.46,2025-08-05 09:53:26.196378
3884,3884,Debit Card,10585.74,2026-02-11 23:16:54.211639
3885,3885,Debit Card,14793.59,2025-11-16 19:51:07.948656
3886,3886,Debit Card,11942.27,2025-10-05 04:21:57.756947
3887,3887,Credit Card,23222.87,2025-11-11 16:46:10.277251
3888,3888,Google Pay,6708.62,2026-07-24 01:58:46.782535
3889,3889,PayPal,12117.99,2026-04-15 09:56:40.149460
3890,3890,Credit Card,2206.9,2026-05-18 15:09:31.359543
3891,3891,Google Pay,6271.42,2025-08-04 05:04:20.242640
3892,3892,Apple Pay,5295.17,2025-11-06 13:36:57.029617
3893,3893,Credit Card,2801.16,2025-08-11 08:10:17.204235
3894,3894,Google Pay,5174.73,2025-12-27 23:08:38.951407
3895,3895,PayPal,8270.16,2025-10-23 17:04:07.343689
3896,3896,Apple Pay,11105.18,2026-05-29 18:31:22.352462
3897,3897,PayPal,11245.74,2025-09-21 13:40:32.349782
3898,3898,Debit Card,9243.85,2025-09-21 14:36:52.373781
3899,3899,PayPal,4176.78,2025-11-10 07:57:17.172709
3900,3900,PayPal,11035.83,2026-05-13 12:51:42.119324
3901,3901,Apple Pay,11774.07,2026-07-26 14:16:09.250637
3902,3902,Debit Card,15100.64,2026-04-23 10:40:36.491276
3903,3903,PayPal,17871.82,2026-01-17 10:15:22.648875
3904,3904,Google Pay,8115.54,2026-03-14 11:46:45.668406
3905,3905,Apple Pay,7233.48,2026-02-06 22:01:30.449756
3906,3906,Debit Card,11711.46,2025-09-27 10:38:28.820453
3907,3907,Apple Pay,7370.61,2026-01-31 08:26:00.768006
3908,3908,Credit Card,87.7,2026-01-08 03:12:00.247226
3909,3909,Google Pay,5483.02,2026-07-06 06:55:58.887810
3910,3910,PayPal,13067.49,2025-10-26 05:58:34.464118
3911,3911,Debit Card,18169.9,2025-09-26 06:09:43.720599
3912,3912,Credit Card,63.84,2025-10-30 09:04:29.766009
3913,3913,Debit Card,5391.98,2026-07-05 17:57:02.577038
3914,3914,Debit Card,6650.88,2026-04-24 09:58:08.734884
3915,3915,Debit Card,12038.22,2025-08-15 08:00:27.127307
3916,3916,Apple Pay,1223.3,2026-03-23 06:40:54.785494
3917,3917,Debit Card,17582.37,2025-08-10 23:48:24.041536
3918,3918,Debit Card,5528.87,2025-08-09 01:36:55.900250
3919,3919,PayPal,7089.66,2025-08-26 16:24:25.097855
3920,3920,Debit Card,5018.97,2026-06-18 03:04:43.693100
3921,3921,Credit Card,3741.87,2026-07-04 18:28:02.900624
3922,3922,Debit Card,10075.24,2025-10-17 11:46:05.384072
3923,3923,Debit Card,181.24,2026-05-24 21:06:52.854025
3924,3924,Apple Pay,7571.0,2025-10-22 02:08:45.905944
3925,3925,Apple Pay,16467.55,2026-03-28 10:24:04.082398
3926,3926,PayPal,364.82,2026-01-26 07:58:53.780761
3927,3927,Credit Card,1407.81,2026-06-09 22:16:43.416982
3928,3928,Credit Card,6624.04,2026-02-09 13:59:02.113624
3929,3929,Apple Pay,12327.71,2025-08-26 22:00:00.567972
3930,3930,Debit Card,8561.99,2026-05-31 08:42:58.413037
3931,3931,Google Pay,4174.4,2026-06-26 02:40:56.817391
3932,3932,Debit Card,14536.08,2025-11-30 00:02:55.117272
3933,3933,Debit Card,14050.34,2025-11-22 17:34:22.152257
3934,3934,Google Pay,6987.08,2026-07-16 15:11:17.691525
3935,3935,PayPal,4383.61,2025-10-11 20:17:30.631705
3936,3936,Credit Card,5438.12,2026-03-09 08:58:35.931662
3937,3937,Debit Card,2403.05,2025-12-13 01:27:08.592648
3938,3938,Apple Pay,3296.66,2025-12-01 23:51:17.200712
3939,3939,Debit Card,15711.83,2026-07-20 06:05:37.069264
3940,3940,Credit Card,442.69,2025-08-08 01:15:13.468378
3941,3941,Debit Card,469.27,2026-05-07 22:31:12.398887
3942,3942,Credit Card,1845.23,2026-04-10 19:16:24.406378
3943,3943,PayPal,181.24,2026-03-20 14:05:43.911534
3944,3944,Credit Card,9118.13,2025-11-03 12:49:58.516925
3945,3945,Google Pay,6485.05,2025-08-25 00:13:04.595665
3946,3946,Debit Card,9460.78,2025-11-26 15:19:09.397505
3947,3947,Credit Card,1583.13,2026-07-21 22:28:45.392909
3948,3948,Debit Card,8742.1,2026-06-13 05:49:57.980046
3949,3949,Google Pay,7779.48,2026-07-10 09:02:02.738149
3950,3950,Apple Pay,9680.81,2026-05-24 05:33:38.776814
3951,3951,Debit Card,9719.67,2026-02-24 04:06:03.269017
3952,3952,PayPal,3541.88,2025-10-06 22:25:23.853656
3953,3953,Google Pay,10273.41,2025-11-12 22:51:33.889228
3954,3954,Apple Pay,10666.25,2025-11-20 17:21:46.295027
3955,3955,Google Pay,9166.77,2025-12-28 13:13:58.811622
3956,3956,Credit Card,4736.68,2026-07-06 10:04:57.870463
3957,3957,Apple Pay,4853.78,2026-05-22 01:55:37.380930
3958,3958,PayPal,7351.54,2026-07-18 02:48:55.425975
3959,3959,PayPal,3068.27,2025-11-09 19:02:48.243935
3960,3960,Apple Pay,11597.45,2026-05-04 10:29:44.752088
3961,3961,Credit Card,4395.91,2026-01-16 11:58:39.049315
3962,3962,Google Pay,2490.61,2025-12-07 04:39:25.894961
3963,3963,Debit Card,2169.78,2025-08-07 08:39:40.972153
3964,3964,Credit Card,16423.64,2026-02-02 14:48:00.576853
3965,3965,Apple Pay,6297.63,2026-06-06 18:46:52.968838
3966,3966,PayPal,3432.2,2026-02-05 15:15:37.223064
3967,3967,PayPal,12982.93,2026-04-01 11:12:25.463537
3968,3968,Google Pay,7928.52,2025-11-21 21:01:40.262717
3969,3969,Apple Pay,1331.91,2026-01-17 16:30:41.979394
3970,3970,PayPal,7833.55,2026-02-09 04:07:40.529050
3971,3971,Credit Card,9371.32,2025-12-06 05:04:22.805389
3972,3972,Google Pay,4025.62,2026-02-17 18:29:00.209998
3973,3973,Google Pay,10970.37,2026-01-01 17:52:37.735461
3974,3974,Credit Card,6265.71,2026-04-19 11:50:37.168443
3975,3975,Google Pay,5934.39,2026-07-02 03:53:59.171600
3976,3976,Debit Card,8345.07,2026-05-19 21:45:34.635806
3977,3977,PayPal,10550.96,2026-05-15 19:09:25.658258
3978,3978,Debit Card,6099.48,2026-05-09 12:49:51.508137
3979,3979,Credit Card,8268.66,2026-05-02 01:16:33.921423
3980,3980,PayPal,11258.11,2025-11-10 23:30:38.015353
3981,3981,Apple Pay,9736.26,2026-04-10 06:31:07.349818
3982,3982,Google Pay,16910.75,2025-09-13 11:32:11.094997
3983,3983,Google Pay,7396.79,2025-09-17 03:20:13.164023
3984,3984,Credit Card,3296.63,2025-11-06 02:04:29.501212
3985,3985,Debit Card,6965.89,2026-04-08 19:16:28.250617
3986,3986,Google Pay,12082.75,2026-02-19 11:14:01.313341
3987,3987,Credit Card,11325.69,2026-04-21 03:23:26.548378
3988,3988,PayPal,11783.48,2026-07-17 13:41:20.584789
3989,3989,Credit Card,4880.3,2025-11-23 02:39:08.235519
3990,3990,Debit Card,2616.34,2025-08-11 01:52:07.839848
3991,3991,PayPal,15078.49,2026-03-17 17:46:21.630510
3992,3992,Debit Card,18601.41,2026-07-13 01:02:15.363801
3993,3993,Debit Card,1311.65,2025-11-05 12:41:29.105079
3994,3994,PayPal,1113.22,2025-09-26 19:44:35.894495
3995,3995,Apple Pay,1094.46,2026-04-19 05:20:12.748495
3996,3996,Google Pay,4549.38,2025-11-27 00:11:58.156884
3997,3997,PayPal,6725.04,2026-02-11 12:48:39.532437
3998,3998,Credit Card,10418.96,2026-07-07 03:52:34.596216
3999,3999,PayPal,14952.95,2025-09-15 12:01:30.054533
4000,4000,Apple Pay,15314.79,2026-02-16 23:21:00.491457
4001,4001,Debit Card,1429.98,2026-07-15 21:53:07.804397
4002,4002,Debit Card,19670.6,2025-12-12 20:17:06.473406
4003,4003,Google Pay,9911.43,2026-01-20 15:24:45.490943
4004,4004,Apple Pay,12782.68,2025-11-25 03:06:14.761522
4005,4005,Google Pay,3216.18,2026-06-24 07:35:27.826836
4006,4006,Credit Card,16885.07,2026-04-14 05:04:14.877963
4007,4007,Debit Card,6468.32,2026-07-22 08:26:02.766628
4008,4008,Credit Card,7494.39,2025-10-31 03:46:43.605448
4009,4009,Credit Card,6852.98,2025-12-12 12:36:41.329605
4010,4010,Apple Pay,12252.49,2026-06-11 02:44:26.855746
4011,4011,Credit Card,1094.46,2026-05-03 16:59:50.341418
4012,4012,Credit Card,11639.64,2026-01-31 05:24:52.482273
4013,4013,Credit Card,9637.7,2025-08-31 10:32:17.029213
4014,4014,Credit Card,3519.9,2026-05-11 00:49:06.913959
4015,4015,Credit Card,13180.95,2026-05-10 14:53:12.451049
4016,4016,PayPal,6700.19,2026-01-02 00:10:52.855007
4017,4017,Google Pay,13327.9,2026-04-30 22:04:00.068187
4018,4018,PayPal,8357.54,2025-10-08 15:47:16.769593
4019,4019,Debit Card,10335.79,2025-11-18 00:44:50.357881
4020,4020,Credit Card,1867.44,2025-12-07 15:32:05.345722
4021,4021,Google Pay,7488.88,2026-03-24 05:42:59.553824
4022,4022,Apple Pay,12417.46,2025-11-19 01:47:55.787771
4023,4023,Google Pay,13420.2,2025-11-11 15:10:23.001552
4024,4024,Debit Card,16275.15,2026-06-03 10:42:19.586977
4025,4025,Apple Pay,11207.05,2025-12-18 08:14:03.964844
4026,4026,Credit Card,11305.68,2026-06-26 04:45:54.345724
4027,4027,Google Pay,5332.41,2025-10-16 18:11:33.857886
4028,4028,PayPal,7499.97,2025-08-19 15:54:14.617385
4029,4029,Credit Card,10375.75,2025-10-24 19:36:56.066512
4030,4030,PayPal,181.24,2026-04-13 07:01:25.940160
4031,4031,Apple Pay,571.12,2025-12-03 01:47:32.888436
4032,4032,Google Pay,9694.71,2025-10-03 21:03:49.072459
4033,4033,Apple Pay,214.09,2025-10-17 16:35:19.966664
4034,4034,Apple Pay,2394.35,2025-10-22 10:34:52.381440
4035,4035,PayPal,5899.26,2025-08-30 18:14:24.897113
4036,4036,Debit Card,5604.94,2025-12-10 22:40:37.165424
4037,4037,Apple Pay,8236.22,2025-10-01 17:57:13.779639
4038,4038,Google Pay,5384.96,2025-10-04 12:25:40.781857
4039,4039,Credit Card,9593.79,2025-10-19 04:55:58.748110
4040,4040,Credit Card,6310.87,2026-06-25 03:21:04.403796
4041,4041,Apple Pay,9421.63,2026-05-14 06:10:31.167317
4042,4042,PayPal,10148.82,2025-12-30 01:31:39.639415
4043,4043,Apple Pay,6673.26,2025-08-09 12:42:13.477901
4044,4044,Google Pay,17880.59,2025-09-14 05:45:48.732112
4045,4045,Debit Card,4822.32,2025-12-13 03:20:39.796066
4046,4046,Google Pay,11531.8,2025-10-20 18:46:57.567964
4047,4047,Credit Card,3934.95,2026-03-15 16:55:33.629041
4048,4048,PayPal,9433.28,2026-07-04 04:38:46.084309
4049,4049,Apple Pay,3472.72,2025-11-09 22:01:13.663134
4050,4050,Google Pay,9030.49,2025-09-30 09:09:09.281677
4051,4051,PayPal,4266.54,2026-04-19 21:43:51.525205
4052,4052,Credit Card,18732.42,2025-09-23 10:38:28.888683
4053,4053,PayPal,11602.37,2026-04-28 20:32:14.642339
4054,4054,PayPal,6753.27,2026-03-10 13:37:08.563416
4055,4055,PayPal,9508.34,2025-10-07 11:02:52.826212
4056,4056,Debit Card,10102.85,2026-01-16 04:08:56.155862
4057,4057,Google Pay,13962.01,2026-01-15 13:10:03.607650
4058,4058,Apple Pay,13041.07,2025-08-28 22:12:02.270533
4059,4059,Google Pay,7244.47,2026-07-16 02:58:54.421423
4060,4060,Credit Card,10992.91,2025-10-04 04:09:44.145176
4061,4061,Credit Card,4034.72,2026-04-12 14:34:19.899365
4062,4062,Google Pay,4805.82,2025-08-27 13:17:08.792333
4063,4063,Credit Card,5718.8,2025-08-23 15:14:11.990491
4064,4064,Credit Card,5665.56,2025-10-23 04:59:11.326856
4065,4065,Debit Card,17658.75,2025-10-25 17:57:24.321336
4066,4066,Credit Card,15568.86,2026-05-23 08:49:18.358692
4067,4067,Debit Card,1595.02,2026-01-25 21:47:42.852468
4068,4068,PayPal,10127.27,2026-01-07 15:54:53.722196
4069,4069,Apple Pay,3013.52,2026-03-15 18:53:10.819421
4070,4070,Credit Card,10372.88,2026-01-02 13:37:09.920037
4071,4071,Credit Card,1934.07,2025-09-27 19:05:58.651736
4072,4072,PayPal,7673.63,2025-10-05 21:18:35.872240
4073,4073,Debit Card,10550.79,2026-05-30 14:20:19.221692
4074,4074,Debit Card,4858.86,2026-03-04 20:23:21.279806
4075,4075,Apple Pay,9903.29,2026-04-15 17:54:30.857156
4076,4076,Apple Pay,3888.84,2026-07-21 16:50:00.824170
4077,4077,Google Pay,10219.56,2025-11-08 09:33:01.311465
4078,4078,Google Pay,21254.12,2026-05-23 02:48:28.008677
4079,4079,PayPal,7274.15,2025-09-05 03:20:09.646641
4080,4080,Debit Card,4996.18,2026-05-09 16:44:02.205635
4081,4081,Apple Pay,6488.46,2026-02-05 01:02:54.917799
4082,4082,PayPal,8620.8,2025-10-26 03:37:54.083229
4083,4083,Credit Card,18043.85,2026-03-12 08:45:00.449389
4084,4084,Debit Card,15446.7,2025-08-20 21:56:39.540688
4085,4085,Apple Pay,9209.82,2025-11-20 04:59:46.161711
4086,4086,Credit Card,3167.72,2026-06-23 22:47:55.339902
4087,4087,Google Pay,12990.44,2025-09-09 00:14:19.825848
4088,4088,PayPal,7797.63,2025-12-12 15:17:38.476651
4089,4089,PayPal,6595.69,2026-07-23 12:37:36.358534
4090,4090,Credit Card,10992.23,2025-09-25 18:15:26.791706
4091,4091,PayPal,8423.92,2025-12-02 07:31:08.190563
4092,4092,Debit Card,14066.18,2026-02-21 16:50:48.193742
4093,4093,PayPal,8358.51,2025-10-26 06:52:15.035171
4094,4094,Credit Card,4858.5,2026-01-09 03:58:33.191989
4095,4095,PayPal,8514.85,2026-07-05 11:21:10.559718
4096,4096,Credit Card,1174.24,2026-04-14 19:29:51.929368
4097,4097,Credit Card,469.27,2025-10-16 09:30:01.376506
4098,4098,PayPal,7477.06,2026-06-06 20:27:35.785789
4099,4099,Google Pay,11213.65,2026-03-10 04:45:10.099130
4100,4100,Google Pay,12832.86,2026-05-28 15:27:50.759925
4101,4101,Debit Card,5167.02,2025-10-31 01:54:06.871828
4102,4102,PayPal,20185.12,2026-02-20 19:00:00.004796
4103,4103,Credit Card,87.7,2025-10-01 03:20:29.611822
4104,4104,Debit Card,12131.1,2026-03-05 23:57:00.175650
4105,4105,Credit Card,10637.84,2026-02-17 14:33:42.723018
4106,4106,Credit Card,11665.59,2025-08-13 14:45:21.438684
4107,4107,Apple Pay,7581.8,2026-03-28 11:28:13.449049
4108,4108,Google Pay,14263.0,2026-03-22 22:00:19.485333
4109,4109,Credit Card,5725.91,2025-12-13 05:11:53.611854
4110,4110,PayPal,3293.07,2026-05-12 20:07:57.211741
4111,4111,PayPal,964.94,2026-01-24 04:00:31.852045
4112,4112,Apple Pay,7247.42,2025-08-17 01:17:51.762821
4113,4113,Debit Card,1743.08,2025-08-08 13:09:34.286620
4114,4114,Google Pay,4183.16,2026-03-26 19:28:52.486576
4115,4115,Apple Pay,12501.45,2026-04-23 17:09:07.486167
4116,4116,Google Pay,10063.72,2025-10-19 13:31:55.534974
4117,4117,Apple Pay,1308.17,2026-06-09 20:15:13.487872
4118,4118,Google Pay,15573.59,2025-10-06 20:01:43.723258
4119,4119,PayPal,1557.85,2025-08-14 18:20:27.774063
4120,4120,PayPal,4969.39,2025-11-09 11:18:04.174135
4121,4121,Credit Card,15279.19,2025-09-28 01:45:51.532813
4122,4122,Google Pay,15739.35,2026-06-01 13:57:35.632980
4123,4123,Google Pay,19373.83,2026-07-17 23:12:51.235707
4124,4124,Credit Card,12986.24,2026-02-21 09:00:46.233709
4125,4125,Apple Pay,2467.06,2026-06-10 03:31:45.217047
4126,4126,PayPal,3432.2,2025-09-07 01:08:07.752764
4127,4127,PayPal,12440.56,2025-11-12 06:42:22.339705
4128,4128,PayPal,8928.1,2026-06-08 06:20:50.236930
4129,4129,PayPal,2080.21,2026-02-19 23:53:45.572846
4130,4130,Credit Card,7789.26,2025-12-12 02:49:02.754220
4131,4131,Debit Card,236.66,2026-02-02 20:17:33.153371
4132,4132,Google Pay,6686.52,2026-02-04 01:05:58.634279
4133,4133,PayPal,4116.06,2025-11-23 02:23:02.953956
4134,4134,Credit Card,1867.44,2026-06-26 22:22:48.317067
4135,4135,Apple Pay,13226.5,2026-03-26 17:48:36.249973
4136,4136,Debit Card,2663.82,2025-11-13 20:00:47.527334
4137,4137,Credit Card,2985.27,2025-12-30 09:26:34.198426
4138,4138,Debit Card,4956.3,2026-01-10 21:01:54.883762
4139,4139,Debit Card,12731.79,2025-12-11 07:20:17.523828
4140,4140,Credit Card,2645.48,2025-11-01 14:32:02.037034
4141,4141,Credit Card,1575.81,2025-11-04 19:06:13.358348
4142,4142,Debit Card,18568.15,2026-01-22 07:31:01.706381
4143,4143,Credit Card,1743.08,2026-03-30 11:07:54.026274
4144,4144,PayPal,556.61,2026-05-24 15:22:03.484276
4145,4145,Google Pay,7265.27,2026-01-29 09:54:08.460923
4146,4146,Apple Pay,4352.1,2025-09-15 10:21:57.892010
4147,4147,PayPal,11136.3,2026-02-13 23:12:39.882259
4148,4148,PayPal,13940.04,2026-01-19 03:39:35.594388
4149,4149,PayPal,19152.28,2026-07-02 18:29:16.559379
4150,4150,Google Pay,5062.34,2025-12-24 06:20:41.608985
4151,4151,Apple Pay,5895.32,2025-10-03 12:09:52.402347
4152,4152,Debit Card,2178.86,2026-03-18 16:35:54.515627
4153,4153,PayPal,1328.34,2026-06-18 08:22:38.896455
4154,4154,Debit Card,2433.7,2026-03-15 01:55:33.750158
4155,4155,Debit Card,14613.14,2026-06-27 17:26:53.177227
4156,4156,Apple Pay,6774.22,2026-01-29 01:13:26.802982
4157,4157,Google Pay,9986.24,2026-04-16 19:25:39.214381
4158,4158,Google Pay,21478.94,2026-02-07 03:54:24.554420
4159,4159,Credit Card,11490.61,2026-01-10 19:09:31.840054
4160,4160,Apple Pay,1002.38,2025-10-11 23:16:15.971525
4161,4161,Credit Card,8676.7,2025-10-16 00:00:24.795385
4162,4162,PayPal,4209.64,2026-07-18 02:53:34.088869
4163,4163,Credit Card,2841.95,2026-04-23 13:36:48.385715
4164,4164,Debit Card,23010.62,2026-01-04 03:06:20.930701
4165,4165,PayPal,7006.14,2026-01-16 04:04:28.886261
4166,4166,Google Pay,8502.77,2026-07-07 10:57:37.659700
4167,4167,Credit Card,8972.18,2025-08-12 13:38:29.699453
4168,4168,Credit Card,5077.18,2026-03-01 02:56:20.690062
4169,4169,Credit Card,19756.72,2026-04-22 16:35:01.330345
4170,4170,Google Pay,13322.96,2026-04-21 13:18:08.447904
4171,4171,Apple Pay,8204.59,2025-09-17 20:19:30.774088
4172,4172,Credit Card,1174.24,2025-11-13 06:33:38.405851
4173,4173,Debit Card,7961.67,2026-01-28 17:40:24.865318
4174,4174,Credit Card,1308.17,2026-04-01 18:47:06.361515
4175,4175,Google Pay,964.94,2025-11-18 03:41:01.079790
4176,4176,Debit Card,16155.62,2026-05-25 16:31:17.458484
4177,4177,Debit Card,2191.8,2025-12-29 12:48:13.719669
4178,4178,Credit Card,2411.16,2026-07-26 10:43:05.689249
4179,4179,PayPal,3190.04,2025-12-23 12:23:08.984686
4180,4180,PayPal,10180.07,2026-07-06 14:56:23.715974
4181,4181,PayPal,11860.04,2026-06-04 10:22:53.286699
4182,4182,Credit Card,664.17,2026-06-08 05:01:55.031030
4183,4183,Credit Card,5133.56,2026-06-04 18:27:09.401974
4184,4184,Apple Pay,7601.79,2025-11-25 22:09:48.941037
4185,4185,Debit Card,6610.48,2025-09-18 15:07:50.542347
4186,4186,Credit Card,3291.77,2026-03-04 22:02:14.240239
4187,4187,Google Pay,8454.96,2026-05-11 02:10:10.639132
4188,4188,Google Pay,10901.14,2025-10-31 15:44:40.732177
4189,4189,Credit Card,10154.31,2026-06-22 16:53:00.943156
4190,4190,Credit Card,7028.4,2025-08-14 17:18:34.601447
4191,4191,Apple Pay,1867.44,2026-05-27 03:02:23.993036
4192,4192,PayPal,10456.29,2026-06-29 16:36:17.336310
4193,4193,PayPal,1113.22,2026-07-01 15:13:34.867330
4194,4194,Google Pay,13373.16,2026-01-16 22:28:10.396904
4195,4195,Debit Card,8637.41,2025-12-27 12:36:57.901975
4196,4196,Credit Card,9649.58,2026-07-12 22:02:13.907115
4197,4197,PayPal,6609.57,2025-10-21 05:54:40.291320
4198,4198,Apple Pay,6267.33,2026-02-23 03:14:19.481861
4199,4199,Apple Pay,2750.42,2025-08-03 13:32:59.549619
4200,4200,Apple Pay,5473.42,2025-12-24 02:55:57.347618
4201,4201,Credit Card,17164.93,2026-07-21 08:22:30.553657
4202,4202,Apple Pay,17493.08,2026-06-11 09:04:07.307369
4203,4203,Google Pay,7868.44,2025-09-20 22:30:36.373571
4204,4204,Credit Card,2433.7,2026-03-25 04:21:41.285904
4205,4205,Credit Card,7494.12,2026-06-27 19:53:15.888984
4206,4206,Google Pay,5382.1,2025-08-17 08:50:06.579128
4207,4207,PayPal,10803.17,2026-02-26 21:10:11.324563
4208,4208,Google Pay,8324.25,2026-02-02 04:07:53.595932
4209,4209,Apple Pay,6609.57,2025-11-01 04:24:21.673321
4210,4210,Google Pay,3995.73,2026-04-03 08:37:17.332813
4211,4211,Credit Card,4310.67,2026-03-10 15:05:50.142805
